delta_id	registry_id	entity_name	candidate_class	scope_policy	registrable_domain	raw_url	normalized_key	preclassification_hint	source
M4B1D0525	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-58.jpg	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-58.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0526	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-59.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-59.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0527	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-6.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-6.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0528	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-60.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-60.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0529	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-61.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-61.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0530	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-62.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-62.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0531	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-63.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-63.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0532	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-64.jpg	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-64.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0533	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-65.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-65.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0534	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-66.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-66.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0535	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-67.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-67.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0536	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-68.jpg	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-68.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0537	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-69.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-69.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0538	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-7.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-7.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0539	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-70.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-70.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0540	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-71.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-71.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0541	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-72.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-72.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0542	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-73.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-73.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0543	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-74.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-74.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0544	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-75.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-75.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0545	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-76.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-76.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0546	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-77.jpg	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-77.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0547	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-78.jpg	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-78.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0548	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-8.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-8.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0549	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-9.png	https://blog.promopult.ru/wp-content/uploads/2025/01/kak-sozdat-i-oformit-kartochku-tovara-na-wildberries-9.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0550	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://help.promopult.ru/	https://help.promopult.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0551	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://partner.promopult.ru/	https://partner.promopult.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0552	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/	https://promopult.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0553	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/education.html	https://promopult.ru/education.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0554	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/for_partners.html	https://promopult.ru/for_partners.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0555	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/association_phrases?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/association_phrases	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0556	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/competitor_ads?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/competitor_ads	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0557	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/list_generator?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/list_generator	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0558	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/media-planning?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/media-planning	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0559	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/order_ads?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/order_ads	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0560	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/parser_tag?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/parser_tag	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0561	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/request_clustering?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/request_clustering	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0562	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/search_suggestions?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/search_suggestions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0563	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/vk_group_parser?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/vk_group_parser	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0564	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/vk_user_parser?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/vk_user_parser	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0565	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/word_normalizer?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/word_normalizer	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0566	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/xparser?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/xparser	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0567	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/l/yandex_wordstat?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:instr|geo:rf|emp:oak	https://promopult.ru/l/yandex_wordstat	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0568	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/library	https://promopult.ru/library	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0569	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/library/%D0%A2%D0%9D_%D0%92%D0%AD%D0%94_(%D0%BA%D0%BE%D0%B4_%D0%A2%D0%9D_%D0%92%D0%AD%D0%94)	https://promopult.ru/library/%D0%A2%D0%9D_%D0%92%D0%AD%D0%94_(%D0%BA%D0%BE%D0%B4_%D0%A2%D0%9D_%D0%92%D0%AD%D0%94)	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0570	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/news.html	https://promopult.ru/news.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0571	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/partners.html	https://promopult.ru/partners.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0572	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/pp-max-two?utm_source=blog_promopult-banner&utm_campaign=cn:ppmax_banner_sitebar&utm_content=blog_promopult-banner&utm_mrkt=srcn:blog_promopult%7Csrct:banner%7Ccst:cpp%7Ccn:ppmax_banner_sitebar%7Cresp:mrkt_promopult%7Cdir:cc%7Cch:direct%7Cchgr:seo%7Chst:promopult%7Cprod:promopult_max%7Cgeo:rf%7Cemp:evg&erid=2Vtzqw9v2ck	https://promopult.ru/pp-max-two	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0573	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/professional_tools.html	https://promopult.ru/professional_tools.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0574	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/promopult	https://promopult.ru/promopult	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0575	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/promopult/career	https://promopult.ru/promopult/career	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0576	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/promopult/logo	https://promopult.ru/promopult/logo	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0577	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/rules.html	https://promopult.ru/rules.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0578	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/rules.html?op=private	https://promopult.ru/rules.html?op=private	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0579	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/seo_top	https://promopult.ru/seo_top	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0580	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/subscribe.html	https://promopult.ru/subscribe.html	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0581	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/technology	https://promopult.ru/technology	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0582	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/technology/getsale?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:modul_getsale|geo:rf|emp:oak	https://promopult.ru/technology/getsale	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0583	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	promopult.ru	https://promopult.ru/technology/ppc?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:modul_ppc|geo:rf|emp:oak	https://promopult.ru/technology/ppc	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
